"Notes"	"County"	"County Code"	"Weekday"	"Weekday Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Mendocino County, CA"	"06045"	"Saturday"	"7"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Merced County, CA"	"06047"	"Sunday"	"1"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Merced County, CA"	"06047"	"Monday"	"2"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Merced County, CA"	"06047"	"Tuesday"	"3"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Merced County, CA"	"06047"	"Friday"	"6"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Merced County, CA"	"06047"	"Saturday"	"7"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Monterey County, CA"	"06053"	"Sunday"	"1"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"Monterey County, CA"	"06053"	"Monday"	"2"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Monterey County, CA"	"06053"	"Tuesday"	"3"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"Monterey County, CA"	"06053"	"Wednesday"	"4"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0193%
	"Monterey County, CA"	"06053"	"Thursday"	"5"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Monterey County, CA"	"06053"	"Friday"	"6"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0214%
	"Monterey County, CA"	"06053"	"Saturday"	"7"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"Orange County, CA"	"06059"	"Sunday"	"1"	168	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1199%
	"Orange County, CA"	"06059"	"Monday"	"2"	206	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1470%
	"Orange County, CA"	"06059"	"Tuesday"	"3"	198	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1413%
	"Orange County, CA"	"06059"	"Wednesday"	"4"	197	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1406%
	"Orange County, CA"	"06059"	"Thursday"	"5"	208	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1484%
	"Orange County, CA"	"06059"	"Friday"	"6"	198	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1413%
	"Orange County, CA"	"06059"	"Saturday"	"7"	178	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1270%
	"Placer County, CA"	"06061"	"Sunday"	"1"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Placer County, CA"	"06061"	"Monday"	"2"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Placer County, CA"	"06061"	"Tuesday"	"3"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Placer County, CA"	"06061"	"Thursday"	"5"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Placer County, CA"	"06061"	"Friday"	"6"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Placer County, CA"	"06061"	"Saturday"	"7"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Riverside County, CA"	"06065"	"Sunday"	"1"	121	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0863%
	"Riverside County, CA"	"06065"	"Monday"	"2"	122	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0870%
	"Riverside County, CA"	"06065"	"Tuesday"	"3"	124	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0885%
	"Riverside County, CA"	"06065"	"Wednesday"	"4"	134	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0956%
	"Riverside County, CA"	"06065"	"Thursday"	"5"	106	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0756%
	"Riverside County, CA"	"06065"	"Friday"	"6"	122	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0870%
	"Riverside County, CA"	"06065"	"Saturday"	"7"	120	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0856%
	"Sacramento County, CA"	"06067"	"Sunday"	"1"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0464%
	"Sacramento County, CA"	"06067"	"Monday"	"2"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0507%
	"Sacramento County, CA"	"06067"	"Tuesday"	"3"	74	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0528%
	"Sacramento County, CA"	"06067"	"Wednesday"	"4"	80	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0571%
	"Sacramento County, CA"	"06067"	"Thursday"	"5"	60	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0428%
	"Sacramento County, CA"	"06067"	"Friday"	"6"	72	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0514%
	"Sacramento County, CA"	"06067"	"Saturday"	"7"	74	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0528%
	"San Bernardino County, CA"	"06071"	"Sunday"	"1"	82	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0585%
	"San Bernardino County, CA"	"06071"	"Monday"	"2"	86	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0614%
	"San Bernardino County, CA"	"06071"	"Tuesday"	"3"	67	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0478%
	"San Bernardino County, CA"	"06071"	"Wednesday"	"4"	72	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0514%
	"San Bernardino County, CA"	"06071"	"Thursday"	"5"	84	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0599%
	"San Bernardino County, CA"	"06071"	"Friday"	"6"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0535%
	"San Bernardino County, CA"	"06071"	"Saturday"	"7"	87	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0621%
	"San Diego County, CA"	"06073"	"Sunday"	"1"	171	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1220%
	"San Diego County, CA"	"06073"	"Monday"	"2"	177	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1263%
	"San Diego County, CA"	"06073"	"Tuesday"	"3"	166	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1184%
	"San Diego County, CA"	"06073"	"Wednesday"	"4"	201	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1434%
	"San Diego County, CA"	"06073"	"Thursday"	"5"	165	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1177%
	"San Diego County, CA"	"06073"	"Friday"	"6"	186	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1327%
	"San Diego County, CA"	"06073"	"Saturday"	"7"	183	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1306%
	"San Francisco County, CA"	"06075"	"Sunday"	"1"	122	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0870%
	"San Francisco County, CA"	"06075"	"Monday"	"2"	140	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0999%
	"San Francisco County, CA"	"06075"	"Tuesday"	"3"	135	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0963%
	"San Francisco County, CA"	"06075"	"Wednesday"	"4"	130	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0927%
	"San Francisco County, CA"	"06075"	"Thursday"	"5"	125	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0892%
	"San Francisco County, CA"	"06075"	"Friday"	"6"	134	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0956%
	"San Francisco County, CA"	"06075"	"Saturday"	"7"	106	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0756%
	"San Joaquin County, CA"	"06077"	"Sunday"	"1"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0314%
	"San Joaquin County, CA"	"06077"	"Monday"	"2"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0243%
	"San Joaquin County, CA"	"06077"	"Tuesday"	"3"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0200%
	"San Joaquin County, CA"	"06077"	"Wednesday"	"4"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0214%
	"San Joaquin County, CA"	"06077"	"Thursday"	"5"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0157%
	"San Joaquin County, CA"	"06077"	"Friday"	"6"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"San Joaquin County, CA"	"06077"	"Saturday"	"7"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0221%
	"San Luis Obispo County, CA"	"06079"	"Sunday"	"1"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"San Luis Obispo County, CA"	"06079"	"Monday"	"2"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"San Luis Obispo County, CA"	"06079"	"Tuesday"	"3"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"San Luis Obispo County, CA"	"06079"	"Wednesday"	"4"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"San Luis Obispo County, CA"	"06079"	"Thursday"	"5"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"San Luis Obispo County, CA"	"06079"	"Friday"	"6"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"San Luis Obispo County, CA"	"06079"	"Saturday"	"7"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0193%
	"San Mateo County, CA"	"06081"	"Sunday"	"1"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0257%
	"San Mateo County, CA"	"06081"	"Monday"	"2"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"San Mateo County, CA"	"06081"	"Tuesday"	"3"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"San Mateo County, CA"	"06081"	"Wednesday"	"4"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0178%
	"San Mateo County, CA"	"06081"	"Thursday"	"5"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"San Mateo County, CA"	"06081"	"Friday"	"6"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"San Mateo County, CA"	"06081"	"Saturday"	"7"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Santa Barbara County, CA"	"06083"	"Sunday"	"1"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"Santa Barbara County, CA"	"06083"	"Monday"	"2"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0221%
	"Santa Barbara County, CA"	"06083"	"Tuesday"	"3"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0257%
	"Santa Barbara County, CA"	"06083"	"Wednesday"	"4"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0228%
	"Santa Barbara County, CA"	"06083"	"Thursday"	"5"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0214%
	"Santa Barbara County, CA"	"06083"	"Friday"	"6"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0150%
	"Santa Barbara County, CA"	"06083"	"Saturday"	"7"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Santa Clara County, CA"	"06085"	"Sunday"	"1"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0350%
	"Santa Clara County, CA"	"06085"	"Monday"	"2"	60	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0428%
	"Santa Clara County, CA"	"06085"	"Tuesday"	"3"	53	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0378%
	"Santa Clara County, CA"	"06085"	"Wednesday"	"4"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0414%
	"Santa Clara County, CA"	"06085"	"Thursday"	"5"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0314%
	"Santa Clara County, CA"	"06085"	"Friday"	"6"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0371%
	"Santa Clara County, CA"	"06085"	"Saturday"	"7"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0371%
	"Santa Cruz County, CA"	"06087"	"Sunday"	"1"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Santa Cruz County, CA"	"06087"	"Monday"	"2"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Santa Cruz County, CA"	"06087"	"Tuesday"	"3"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Santa Cruz County, CA"	"06087"	"Wednesday"	"4"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Santa Cruz County, CA"	"06087"	"Thursday"	"5"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Santa Cruz County, CA"	"06087"	"Friday"	"6"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Santa Cruz County, CA"	"06087"	"Saturday"	"7"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Shasta County, CA"	"06089"	"Monday"	"2"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Shasta County, CA"	"06089"	"Friday"	"6"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Solano County, CA"	"06095"	"Sunday"	"1"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Solano County, CA"	"06095"	"Monday"	"2"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0150%
	"Solano County, CA"	"06095"	"Tuesday"	"3"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0157%
	"Solano County, CA"	"06095"	"Wednesday"	"4"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"Solano County, CA"	"06095"	"Thursday"	"5"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Solano County, CA"	"06095"	"Friday"	"6"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0157%
	"Solano County, CA"	"06095"	"Saturday"	"7"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Sonoma County, CA"	"06097"	"Sunday"	"1"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0250%
	"Sonoma County, CA"	"06097"	"Monday"	"2"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0278%
	"Sonoma County, CA"	"06097"	"Tuesday"	"3"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0235%
	"Sonoma County, CA"	"06097"	"Wednesday"	"4"	45	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0321%
	"Sonoma County, CA"	"06097"	"Thursday"	"5"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0235%
	"Sonoma County, CA"	"06097"	"Friday"	"6"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0228%
	"Sonoma County, CA"	"06097"	"Saturday"	"7"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0264%
	"Stanislaus County, CA"	"06099"	"Sunday"	"1"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0207%
	"Stanislaus County, CA"	"06099"	"Monday"	"2"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0293%
	"Stanislaus County, CA"	"06099"	"Tuesday"	"3"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0257%
	"Stanislaus County, CA"	"06099"	"Wednesday"	"4"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Stanislaus County, CA"	"06099"	"Thursday"	"5"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0264%
	"Stanislaus County, CA"	"06099"	"Friday"	"6"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0214%
	"Stanislaus County, CA"	"06099"	"Saturday"	"7"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0264%
	"Tulare County, CA"	"06107"	"Sunday"	"1"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Tulare County, CA"	"06107"	"Monday"	"2"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Tulare County, CA"	"06107"	"Tuesday"	"3"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Tulare County, CA"	"06107"	"Thursday"	"5"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Tulare County, CA"	"06107"	"Friday"	"6"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Tulare County, CA"	"06107"	"Saturday"	"7"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Ventura County, CA"	"06111"	"Sunday"	"1"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0342%
	"Ventura County, CA"	"06111"	"Monday"	"2"	47	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0335%
	"Ventura County, CA"	"06111"	"Tuesday"	"3"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0350%
	"Ventura County, CA"	"06111"	"Wednesday"	"4"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0314%
	"Ventura County, CA"	"06111"	"Thursday"	"5"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0371%
	"Ventura County, CA"	"06111"	"Friday"	"6"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0414%
	"Ventura County, CA"	"06111"	"Saturday"	"7"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0464%
	"Adams County, CO"	"08001"	"Sunday"	"1"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0250%
	"Adams County, CO"	"08001"	"Monday"	"2"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0150%
	"Adams County, CO"	"08001"	"Tuesday"	"3"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0221%
	"Adams County, CO"	"08001"	"Wednesday"	"4"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0207%
	"Adams County, CO"	"08001"	"Thursday"	"5"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0314%
	"Adams County, CO"	"08001"	"Friday"	"6"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0200%
	"Adams County, CO"	"08001"	"Saturday"	"7"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0228%
