,latitude,longitude,ch4,time
595,-8.57,-48.66,1839.54,1562806222.0
596,-8.35,-47.8,1846.96,1562806223.0
597,-9.01,-52.41,1853.06,1562806229.0
598,-8.88,-51.89,1835.12,1562806229.0
599,-8.65,-50.93,1855.19,1562806229.0
600,-8.53,-50.48,1851.77,1562806229.0
601,-8.42,-50.04,1842.76,1562806230.0
602,-8.31,-49.61,1862.8,1562806230.0
603,-8.21,-49.18,1843.1,1562806230.0
604,-7.65,-47.02,1855.19,1562806231.0
605,-7.4,-46.06,1853.2,1562806232.0
606,-7.26,-45.55,1852.79,1562806232.0
607,-8.67,-53.07,1837.95,1562806236.0
608,-8.18,-51.03,1837.95,1562806237.0
609,-8.06,-50.58,1846.84,1562806237.0
610,-7.84,-49.71,1839.08,1562806238.0
611,-7.74,-49.29,1831.46,1562806238.0
612,-7.63,-48.87,1827.92,1562806238.0
613,-7.52,-48.45,1834.06,1562806239.0
614,-7.41,-48.02,1840.05,1562806239.0
615,-7.3,-47.58,1847.46,1562806239.0
616,-6.93,-46.17,1836.64,1562806240.0
617,-6.8,-45.65,1841.78,1562806240.0
618,-8.2,-53.18,1831.74,1562806244.0
619,-8.07,-52.62,1838.23,1562806245.0
620,-7.71,-51.14,1837.26,1562806245.0
621,-7.59,-50.68,1843.01,1562806245.0
622,-7.27,-49.4,1835.01,1562806246.0
623,-7.16,-48.98,1835.61,1562806246.0
624,-7.05,-48.55,1835.63,1562806247.0
625,-6.94,-48.12,1824.9,1562806247.0
626,-6.83,-47.69,1858.75,1562806247.0
627,-6.71,-47.24,1846.66,1562806247.0
628,-6.59,-46.77,1850.65,1562806247.0
629,-6.46,-46.28,1837.02,1562806248.0
630,-6.33,-45.76,1850.22,1562806248.0
631,-7.6,-52.72,1834.55,1562806253.0
632,-7.47,-52.2,1849.84,1562806253.0
633,-7.35,-51.71,1847.42,1562806253.0
634,-7.23,-51.24,1844.45,1562806253.0
635,-7.12,-50.79,1844.38,1562806253.0
636,-7.01,-50.35,1847.26,1562806254.0
637,-6.79,-49.5,1833.42,1562806254.0
638,-6.47,-48.23,1838.61,1562806255.0
639,-6.24,-47.35,1843.41,1562806255.0
640,-6.12,-46.88,1831.33,1562806255.0
641,-5.99,-46.39,1838.87,1562806256.0
642,-5.86,-45.87,1847.48,1562806256.0
643,-5.72,-45.32,1823.9,1562806256.0
644,-7.26,-53.38,1842.01,1562806260.0
645,-7.13,-52.82,1831.89,1562806261.0
646,-6.88,-51.81,1850.64,1562806261.0
647,-6.76,-51.34,1847.93,1562806261.0
648,-6.65,-50.89,1847.03,1562806261.0
649,-6.54,-50.46,1839.6,1562806262.0
650,-6.43,-50.03,1841.2,1562806262.0
651,-6.22,-49.19,1823.73,1562806262.0
652,-6.11,-48.77,1838.15,1562806263.0
653,-5.88,-47.9,1846.09,1562806263.0
654,-5.77,-47.45,1853.37,1562806263.0
655,-5.65,-46.99,1840.66,1562806263.0
656,-5.52,-46.5,1825.73,1562806264.0
657,-5.39,-45.98,1843.29,1562806264.0
658,-5.25,-45.43,1839.13,1562806264.0
659,-6.29,-51.45,1824.86,1562806269.0
660,-6.18,-51.0,1831.18,1562806269.0
661,-5.96,-50.14,1844.32,1562806270.0
662,-5.85,-49.71,1828.72,1562806270.0
663,-5.75,-49.29,1840.77,1562806270.0
664,-5.64,-48.87,1827.0,1562806271.0
665,-5.53,-48.45,1845.26,1562806271.0
666,-5.41,-48.01,1833.01,1562806271.0
667,-5.3,-47.56,1837.11,1562806271.0
668,-5.18,-47.1,1841.27,1562806271.0
669,-5.05,-46.61,1830.45,1562806272.0
670,-6.19,-53.02,1835.13,1562806277.0
671,-5.94,-52.02,1829.95,1562806277.0
672,-5.71,-51.1,1857.04,1562806277.0
673,-5.6,-50.67,1825.11,1562806278.0
674,-5.49,-50.24,1864.48,1562806278.0
675,-5.38,-49.82,1841.32,1562806278.0
676,-5.17,-48.98,1851.29,1562806279.0
677,-5.06,-48.55,1849.79,1562806279.0
678,-4.83,-47.67,1823.23,1562806279.0
679,-4.71,-47.2,1845.94,1562806279.0
680,-4.45,-46.2,1833.74,1562806280.0
681,-4.31,-45.65,1838.47,1562806280.0
682,-5.85,-53.68,1835.47,1562806284.0
683,-5.72,-53.13,1848.48,1562806285.0
684,-5.35,-51.65,1821.64,1562806285.0
685,-5.24,-51.21,1838.31,1562806285.0
686,-5.13,-50.77,1836.81,1562806286.0
687,-5.02,-50.35,1832.83,1562806286.0
688,-4.91,-49.92,1830.32,1562806286.0
689,-4.8,-49.51,1829.05,1562806286.0
690,-4.59,-48.66,1840.49,1562806287.0
691,-4.47,-48.22,1844.55,1562806287.0
692,-4.24,-47.31,1827.24,1562806287.0
693,-5.38,-53.78,1831.36,1562806292.0
694,-4.66,-50.88,1836.48,1562806294.0
695,-4.55,-50.45,1844.57,1562806294.0
696,-4.44,-50.03,1830.44,1562806294.0
697,-4.33,-49.61,1842.34,1562806294.0
698,-4.12,-48.77,1839.29,1562806295.0
699,-4.0,-48.33,1844.95,1562806295.0
700,-3.89,-47.88,1835.76,1562806295.0
701,-3.77,-47.42,1845.86,1562806295.0
702,-4.91,-53.89,1848.36,1562806300.0
703,-4.53,-52.33,1836.34,1562806301.0
704,-4.41,-51.86,1833.75,1562806301.0
705,-4.3,-51.41,1852.11,1562806301.0
706,-4.19,-50.98,1844.42,1562806302.0
707,-4.08,-50.56,1839.45,1562806302.0
708,-3.97,-50.13,1837.69,1562806302.0
709,-3.86,-49.72,1831.01,1562806302.0
710,-3.53,-48.44,1839.56,1562806303.0
711,-3.42,-47.99,1849.77,1562806303.0
712,-4.31,-53.44,1831.84,1562806309.0
713,-3.83,-51.52,1839.44,1562806309.0
714,-3.72,-51.09,1831.45,1562806310.0
715,-3.61,-50.66,1833.26,1562806310.0
716,-3.39,-49.82,1832.12,1562806310.0
717,-3.17,-48.98,1836.37,1562806311.0
718,-3.06,-48.54,1833.03,1562806311.0
719,-3.97,-54.09,1837.58,1562806316.0
720,-3.47,-52.07,1845.64,1562806317.0
721,-3.36,-51.62,1836.14,1562806317.0
722,-3.25,-51.19,1823.59,1562806318.0
723,-3.14,-50.77,1829.63,1562806318.0
724,-3.03,-50.35,1835.27,1562806318.0
725,-2.7,-49.08,1830.4,1562806319.0
726,-3.37,-53.64,1865.94,1562806325.0
727,-3.12,-52.64,1852.99,1562806325.0
728,-3.0,-52.17,1837.43,1562806325.0
729,-2.89,-51.73,1838.89,1562806325.0
730,-2.77,-51.29,1859.85,1562806326.0
731,-2.45,-50.03,1842.65,1562806326.0
732,-2.41,-51.83,1840.76,1562806333.0
733,-2.3,-51.4,1841.32,1562806334.0
734,-1.98,-50.14,1857.98,1562806334.0
735,-2.06,-52.38,1848.5,1562806341.0
736,-1.94,-51.94,1843.11,1562806341.0
737,5.41,-50.43,1861.31,1562806455.0
738,6.5,-48.06,1855.9,1562806464.0
739,6.03,-51.93,1858.25,1562806470.0
740,6.71,-51.18,1846.62,1562806479.0
741,7.44,-48.26,1837.88,1562806480.0
742,6.75,-52.98,1822.6,1562806486.0
743,6.97,-52.14,1824.98,1562806486.0
744,7.3,-50.85,1856.85,1562806487.0
745,7.41,-50.4,1839.86,1562806487.0
746,7.52,-49.93,1864.05,1562806487.0
747,7.77,-48.92,1853.6,1562806488.0
748,7.77,-50.96,1858.02,1562806495.0
749,8.46,-50.14,1851.26,1562806503.0
750,8.59,-49.65,1849.31,1562806504.0
751,13.06,-51.66,1861.81,1562806583.0
752,13.17,-51.18,1855.15,1562806583.0
753,13.55,-49.58,1862.9,1562806584.0
754,13.76,-50.78,1847.74,1562806592.0
755,13.88,-50.25,1859.04,1562806592.0
756,13.12,-55.37,1834.66,1562806597.0
757,13.08,-57.44,1867.8,1562806605.0
758,13.21,-56.91,1857.86,1562806605.0
759,13.59,-55.48,1853.34,1562806605.0
760,13.92,-54.18,1848.97,1562806606.0
761,14.03,-53.75,1834.91,1562806606.0
762,13.81,-56.53,1848.13,1562806613.0
763,14.17,-55.15,1851.43,1562806614.0
764,14.5,-53.86,1860.4,1562806614.0
765,14.61,-53.42,1860.97,1562806615.0
766,14.83,-52.54,1857.54,1562806615.0
767,15.42,-49.98,1856.47,1562806616.0
768,14.41,-56.17,1856.08,1562806621.0
769,14.75,-54.83,1878.45,1562806622.0
770,14.86,-54.4,1851.29,1562806622.0
771,15.41,-52.18,1869.25,1562806623.0
772,14.48,-57.79,1877.76,1562806629.0
773,14.88,-56.28,1884.76,1562806629.0
774,15.44,-54.07,1890.12,1562806630.0
775,15.55,-53.64,1882.83,1562806631.0
776,15.99,-51.8,1882.7,1562806631.0
777,15.22,-56.88,1875.04,1562806637.0
778,16.02,-53.75,1880.48,1562806639.0
779,16.35,-52.39,1877.75,1562806639.0
780,16.83,-50.28,1871.5,1562806640.0
781,15.93,-56.05,1884.72,1562806645.0
782,16.16,-55.16,1893.47,1562806646.0
783,16.49,-53.86,1875.92,1562806647.0
784,16.6,-53.42,1875.46,1562806647.0
785,16.71,-52.97,1881.54,1562806647.0
786,15.74,-58.71,1869.56,1562806652.0
787,15.89,-58.14,1882.17,1562806653.0
788,16.03,-57.61,1866.49,1562806653.0
789,16.63,-55.28,1853.04,1562806654.0
790,16.74,-54.84,1881.77,1562806654.0
791,16.85,-54.41,1875.15,1562806654.0
792,17.07,-53.53,1889.69,1562806655.0
793,17.65,-51.07,1881.43,1562806656.0
794,16.21,-58.83,1855.81,1562806660.0
795,17.54,-53.63,1870.54,1562806663.0
796,17.65,-53.18,1864.55,1562806663.0
797,17.99,-51.71,1872.93,1562806664.0
798,16.68,-58.96,1852.81,1562806668.0
799,18.23,-52.82,1873.36,1562806671.0
800,18.59,-51.27,1850.05,1562806672.0
801,17.14,-59.08,1842.76,1562806676.0
802,17.69,-56.98,1842.71,1562806677.0
803,18.04,-55.62,1858.48,1562806678.0
804,18.37,-54.3,1854.19,1562806679.0
805,18.82,-52.44,1883.43,1562806679.0
806,19.18,-50.79,1856.81,1562806680.0
807,17.61,-59.2,1849.53,1562806684.0
808,18.28,-56.63,1862.29,1562806685.0
809,18.4,-56.18,1860.75,1562806686.0
810,18.62,-55.29,1861.25,1562806686.0
811,18.95,-53.96,1855.7,1562806687.0
812,19.4,-52.03,1872.97,1562806688.0
813,18.08,-59.33,1846.1,1562806692.0
814,18.23,-58.75,1865.03,1562806693.0
815,18.37,-58.21,1870.6,1562806693.0
816,18.51,-57.7,1858.53,1562806693.0
817,18.63,-57.22,1852.07,1562806693.0
818,18.87,-56.29,1834.11,1562806694.0
819,18.98,-55.85,1851.74,1562806694.0
820,19.42,-54.07,1863.44,1562806695.0
821,18.84,-58.33,1865.55,1562806701.0
822,18.97,-57.82,1846.45,1562806701.0
823,19.1,-57.34,1844.31,1562806701.0
824,19.22,-56.87,1855.08,1562806701.0
825,19.02,-59.58,1841.41,1562806708.0
826,19.17,-59.0,1851.39,1562806709.0
827,19.31,-58.46,1844.81,1562806709.0
828,19.44,-57.95,1853.53,1562806709.0
829,19.57,-57.46,1853.78,1562806709.0
830,19.69,-56.99,1852.82,1562806709.0
831,20.14,-55.19,1852.18,1562806710.0
832,20.25,-54.75,1849.27,1562806711.0
833,20.36,-54.3,1869.45,1562806711.0
834,20.47,-53.83,1856.91,1562806711.0
835,20.7,-52.86,1860.21,1562806711.0
836,20.16,-57.11,1851.99,1562806717.0
837,20.39,-56.2,1852.77,1562806718.0
838,20.5,-55.75,1841.38,1562806718.0
839,21.05,-53.47,1840.58,1562806719.0
840,20.1,-59.25,1853.26,1562806725.0
841,20.25,-58.7,1866.95,1562806725.0
842,20.38,-58.19,1855.91,1562806725.0
843,20.51,-57.7,1849.02,1562806725.0
844,20.75,-56.77,1850.28,1562806726.0
845,21.19,-54.97,1839.85,1562806727.0
846,21.52,-53.57,1864.47,1562806727.0
847,20.57,-59.37,1836.07,1562806733.0
848,20.85,-58.31,1839.13,1562806733.0
849,21.22,-56.89,1850.12,1562806734.0
850,21.55,-55.54,1841.89,1562806734.0
851,21.66,-55.09,1846.29,1562806735.0
852,22.22,-52.66,1866.77,1562806736.0
853,22.34,-52.1,1848.87,1562806736.0
854,21.04,-59.5,1871.05,1562806741.0
855,21.18,-58.96,1859.97,1562806741.0
856,21.8,-56.55,1885.47,1562806742.0
857,21.91,-56.1,1880.67,1562806742.0
858,22.13,-55.2,1877.97,1562806743.0
859,22.58,-53.29,1876.1,1562806743.0
860,22.69,-52.76,1854.76,1562806744.0
861,22.94,-51.6,1876.74,1562806744.0
862,21.65,-59.08,1881.84,1562806749.0
863,21.79,-58.56,1875.08,1562806749.0
864,22.04,-57.59,1876.22,1562806749.0
865,23.16,-52.87,1851.47,1562806752.0
866,22.38,-58.19,1880.55,1562806757.0
867,22.51,-57.71,1885.28,1562806757.0
868,22.62,-57.25,1879.76,1562806758.0
869,23.63,-52.97,1863.55,1562806760.0
870,23.75,-52.41,1873.72,1562806760.0
871,22.29,-60.48,1870.24,1562806764.0
872,23.87,-54.12,1859.32,1562806767.0
873,23.99,-53.61,1875.87,1562806767.0
874,24.22,-52.51,1848.89,1562806768.0
875,24.35,-51.91,1852.17,1562806768.0
876,23.05,-59.47,1877.95,1562806773.0
877,23.32,-58.44,1873.25,1562806773.0
878,23.56,-57.49,1887.58,1562806774.0
879,23.38,-60.15,1872.09,1562806781.0
880,23.52,-59.6,1882.83,1562806781.0
881,24.48,-55.78,1884.58,1562806783.0
882,24.7,-54.84,1865.53,1562806783.0
883,25.16,-52.72,1877.79,1562806784.0
884,23.68,-60.88,1860.33,1562806788.0
885,23.84,-60.28,1874.04,1562806789.0
886,24.26,-58.7,1878.89,1562806789.0
887,24.5,-57.74,1880.37,1562806790.0
888,24.95,-55.9,1887.36,1562806791.0
889,25.06,-55.43,1884.28,1562806791.0
890,25.4,-53.95,1874.21,1562806791.0
891,24.31,-60.42,1831.75,1562806797.0
892,24.46,-59.86,1837.62,1562806797.0
893,24.6,-59.33,1862.39,1562806797.0
894,24.72,-58.83,1849.08,1562806797.0
895,24.85,-58.34,1860.93,1562806797.0
896,24.97,-57.86,1854.35,1562806798.0
897,25.2,-56.94,1875.09,1562806798.0
898,25.31,-56.48,1850.2,1562806798.0
899,25.42,-56.01,1867.69,1562806799.0
900,25.53,-55.54,1874.45,1562806799.0
901,25.64,-55.07,1875.56,1562806799.0
902,25.75,-54.57,1874.43,1562806799.0
903,25.86,-54.05,1876.76,1562806799.0
904,24.92,-59.99,1852.02,1562806805.0
905,25.06,-59.46,1868.7,1562806805.0
906,25.32,-58.46,1870.43,1562806805.0
907,25.67,-57.06,1881.98,1562806806.0
908,25.78,-56.6,1886.11,1562806806.0
909,25.89,-56.13,1876.27,1562806807.0
910,26.22,-54.68,1860.64,1562806807.0
911,26.33,-54.16,1872.18,1562806807.0
912,26.57,-53.04,1885.92,1562806808.0
913,25.78,-58.59,1849.92,1562806813.0
914,25.9,-58.12,1862.85,1562806814.0
915,26.02,-57.65,1865.6,1562806814.0
916,26.13,-57.18,1877.72,1562806814.0
917,26.36,-56.25,1860.71,1562806815.0
918,26.47,-55.78,1855.65,1562806815.0
919,26.58,-55.3,1868.92,1562806815.0
920,26.69,-54.8,1879.94,1562806815.0
921,26.37,-58.24,1866.91,1562806822.0
922,26.49,-57.77,1847.81,1562806822.0
923,26.6,-57.3,1861.04,1562806822.0
924,26.71,-56.84,1853.2,1562806822.0
925,26.83,-56.37,1847.17,1562806823.0
926,27.05,-55.41,1850.18,1562806823.0
927,27.16,-54.91,1856.97,1562806823.0
928,27.51,-53.25,1842.19,1562806824.0
929,27.64,-52.63,1847.31,1562806824.0
930,26.18,-60.96,1836.65,1562806829.0
931,26.46,-59.86,1857.55,1562806829.0
932,26.59,-59.35,1847.85,1562806829.0
933,27.18,-56.96,1872.27,1562806830.0
934,27.29,-56.49,1867.84,1562806831.0
935,27.52,-55.53,1865.97,1562806831.0
936,27.63,-55.02,1859.83,1562806831.0
937,27.74,-54.5,1867.01,1562806831.0
938,27.86,-53.95,1849.39,1562806832.0
939,27.98,-53.36,1862.18,1562806832.0
940,27.06,-59.48,1848.58,1562806837.0
941,27.19,-58.98,1858.87,1562806837.0
942,27.65,-57.09,1854.46,1562806838.0
943,27.76,-56.61,1870.3,1562806839.0
944,27.88,-56.13,1862.89,1562806839.0
945,27.98,-55.64,1857.55,1562806839.0
946,28.1,-55.14,1862.34,1562806839.0
947,28.21,-54.61,1861.43,1562806839.0
948,28.33,-54.06,1876.4,1562806840.0
949,28.45,-53.47,1849.78,1562806840.0
950,28.57,-52.84,1863.39,1562806840.0
951,27.53,-59.61,1841.15,1562806845.0
952,28.23,-56.73,1852.92,1562806847.0
953,28.34,-56.25,1868.74,1562806847.0
954,28.45,-55.76,1856.09,1562806847.0
955,28.57,-55.25,1872.99,1562806847.0
956,28.8,-54.17,1848.37,1562806848.0
957,28.92,-53.58,1855.81,1562806848.0
958,29.04,-52.94,1849.88,1562806848.0
959,27.87,-60.27,1839.41,1562806853.0
960,28.92,-55.88,1859.63,1562806855.0
961,29.04,-55.37,1872.47,1562806855.0
962,29.15,-54.84,1878.98,1562806855.0
963,29.27,-54.28,1864.22,1562806856.0
964,29.39,-53.68,1882.47,1562806856.0
965,29.51,-53.05,1864.31,1562806856.0
966,29.62,-54.95,1870.1,1562806863.0
967,29.86,-53.79,1857.27,1562806864.0
968,30.33,-53.9,1861.85,1562806872.0
969,28.97,-61.82,1856.5,1562806877.0
970,29.4,-60.16,1860.37,1562806877.0
971,30.8,-54.01,1841.38,1562806880.0
972,29.44,-61.96,1849.17,1562806885.0
973,29.59,-61.38,1854.32,1562806885.0
974,29.73,-60.83,1835.62,1562806885.0
975,29.87,-60.3,1857.46,1562806885.0
976,31.39,-53.47,1846.66,1562806888.0
977,34.53,-61.76,1895.65,1562806965.0
978,35.37,-60.33,1880.35,1562806974.0
979,36.05,-61.68,1849.09,1562806990.0
980,36.31,-60.63,1862.75,1562806990.0
981,36.43,-60.11,1857.7,1562806990.0
982,36.54,-59.59,1851.21,1562806990.0
983,36.77,-58.55,1860.63,1562806991.0
984,36.24,-62.95,1854.79,1562806997.0
985,36.39,-62.38,1855.92,1562806997.0
986,36.52,-61.83,1871.49,1562806998.0
987,36.65,-61.3,1869.96,1562806998.0
988,36.89,-60.26,1855.76,1562806998.0
989,37.24,-58.68,1842.41,1562806999.0
990,37.59,-59.36,1834.59,1562807007.0
991,43.87,-62.64,1872.84,1562807118.0
992,44.66,-63.57,1865.91,1562807134.0
993,44.79,-62.99,1880.47,1562807134.0
994,44.99,-64.35,1922.0,1562807142.0
995,45.45,-64.54,1902.44,1562807150.0
996,45.59,-63.94,1859.31,1562807150.0
997,45.72,-63.35,1867.98,1562807150.0
998,45.3,-67.29,1932.86,1562807157.0
999,45.47,-66.61,1927.36,1562807157.0
1000,45.92,-64.73,1872.32,1562807158.0
1001,46.05,-64.13,1872.01,1562807158.0
1002,45.38,-68.98,1885.17,1562807164.0
1003,45.76,-67.5,1933.43,1562807165.0
1004,46.23,-65.54,1943.28,1562807166.0
1005,46.38,-64.93,1879.59,1562807166.0
1006,46.03,-68.44,1908.72,1562807173.0
1007,46.39,-67.04,1912.93,1562807173.0
1008,46.84,-65.13,1891.73,1562807174.0
1009,46.49,-68.67,1925.24,1562807181.0
1010,46.84,-67.26,1925.74,1562807181.0
1011,47.3,-65.33,1877.88,1562807182.0
1012,46.94,-68.9,1945.02,1562807189.0
1013,48.36,-65.11,1904.73,1562807198.0
1014,48.49,-64.49,1900.62,1562807198.0
1015,47.85,-69.38,1914.03,1562807205.0
1016,48.68,-65.95,1937.35,1562807206.0
1017,48.82,-65.32,1941.41,1562807206.0
1018,48.95,-64.69,1877.85,1562807206.0
1019,48.3,-69.62,1948.98,1562807213.0
1020,48.83,-67.47,1935.33,1562807213.0
1021,49.14,-66.17,1955.97,1562807214.0
1022,49.28,-65.53,1908.73,1562807214.0
1023,48.76,-69.87,1907.21,1562807221.0
1024,49.13,-68.39,1959.67,1562807221.0
1025,49.75,-67.94,1955.84,1562807229.0
1026,49.9,-67.26,1964.17,1562807230.0
1027,50.46,-64.67,1898.87,1562807230.0
1028,50.59,-64.01,1863.69,1562807231.0
1029,50.72,-63.35,1891.04,1562807231.0
1030,50.85,-62.67,1896.71,1562807231.0
1031,50.36,-67.49,1920.22,1562807238.0
1032,50.65,-66.18,1959.9,1562807238.0
1033,50.79,-65.52,1938.62,1562807238.0
1034,51.06,-64.22,1895.43,1562807239.0
1035,50.82,-67.73,1907.14,1562807246.0
1036,51.27,-67.97,1935.8,1562807254.0
1037,51.42,-67.29,1931.84,1562807254.0
1038,51.57,-66.63,1946.02,1562807254.0
1039,51.98,-64.63,1912.29,1562807255.0
1040,52.24,-63.24,1888.53,1562807255.0
1041,52.34,-67.77,1915.7,1562807270.0
1042,52.49,-67.09,1934.3,1562807270.0
1043,53.16,-63.64,1912.11,1562807271.0
1044,53.42,-62.12,1872.92,1562807271.0
1045,52.79,-68.02,1920.44,1562807278.0
1046,52.94,-67.33,1909.89,1562807278.0
1047,53.88,-62.31,1888.12,1562807279.0
1048,53.25,-68.27,1944.42,1562807286.0
1049,53.4,-67.57,1930.96,1562807286.0
1050,54.21,-63.3,1878.49,1562807287.0
1051,54.34,-62.5,1904.93,1562807287.0
1052,53.85,-67.82,1920.25,1562807294.0
1053,54.54,-64.27,1906.96,1562807295.0
1054,54.67,-63.5,1894.08,1562807295.0
1055,54.93,-61.85,1867.16,1562807296.0
1056,54.16,-68.78,1948.98,1562807302.0
1057,54.31,-68.08,1918.65,1562807302.0
1058,54.46,-67.37,1899.07,1562807302.0
1059,54.6,-66.67,1896.57,1562807302.0
1060,55.0,-64.48,1927.43,1562807303.0
1061,55.13,-63.71,1902.63,1562807303.0
1062,54.61,-69.05,1905.33,1562807310.0
1063,55.05,-66.91,1910.06,1562807310.0
1064,55.19,-66.19,1936.42,1562807311.0
1065,55.86,-62.23,1898.1,1562807312.0
1066,55.07,-69.32,1924.29,1562807318.0
1067,55.22,-68.6,1941.92,1562807318.0
1068,55.37,-67.88,1942.21,1562807318.0
1069,55.51,-67.16,1921.83,1562807318.0
1070,55.65,-66.43,1911.33,1562807319.0
1071,55.79,-65.69,1941.43,1562807319.0
1072,56.06,-64.13,1927.23,1562807319.0
1073,56.45,-61.49,1866.17,1562807320.0
1074,55.67,-68.87,1894.52,1562807326.0
1075,55.82,-68.14,1943.48,1562807326.0
1076,55.97,-67.41,1910.84,1562807326.0
1077,56.11,-66.68,1916.6,1562807327.0
1078,56.25,-65.93,1945.34,1562807327.0
1079,56.52,-64.35,1911.35,1562807327.0
1080,56.65,-63.51,1917.41,1562807327.0
1081,57.11,-63.73,1894.0,1562807335.0
1082,57.16,-66.41,1895.64,1562807343.0
1083,57.44,-64.8,1931.05,1562807343.0
1084,57.57,-63.94,1930.92,1562807343.0
1085,57.62,-66.66,1885.88,1562807351.0
1086,58.22,-66.11,1898.15,1562807359.0
1087,67.64,-81.92,1928.33,1562807549.0
1088,68.06,-82.54,1924.86,1562807557.0
1089,68.48,-83.18,1911.93,1562807565.0
1090,69.13,-82.77,1910.17,1562807574.0
1091,69.35,-81.7,1932.95,1562807574.0
1092,69.54,-83.44,1925.53,1562807582.0
1093,69.99,-81.26,1903.17,1562807582.0
1094,70.2,-80.15,1925.73,1562807582.0
1095,70.41,-81.93,1908.1,1562807590.0
1096,70.83,-82.62,1898.53,1562807598.0
1097,76.04,-112.8,1895.68,1562807757.0
1098,77.98,-132.46,1807.75,1562807837.0
1099,78.47,-131.91,1819.74,1562807837.0
1100,70.67,158.14,1899.55,1562808149.0
1101,69.24,158.96,1876.58,1562808164.0
1102,71.16,150.48,1896.3,1562808166.0
1103,71.57,148.08,1889.41,1562808166.0
1104,68.87,158.12,1880.7,1562808172.0
1105,71.52,144.89,1888.3,1562808175.0
1106,68.82,156.03,1857.3,1562808181.0
1107,69.13,154.8,1869.82,1562808181.0
1108,69.4,153.61,1876.58,1562808181.0
1109,68.73,154.04,1877.66,1562808189.0
1110,69.0,152.86,1894.99,1562808189.0
1111,69.49,150.57,1879.08,1562808189.0
1112,70.11,147.18,1886.16,1562808190.0
1113,70.3,146.03,1868.38,1562808190.0
1114,70.66,143.64,1893.76,1562808191.0
1115,68.04,154.5,1857.98,1562808197.0
1116,68.34,153.3,1863.98,1562808197.0
1117,68.6,152.13,1884.43,1562808197.0
1118,68.85,150.99,1865.76,1562808197.0
1119,69.08,149.87,1903.99,1562808197.0
1120,69.5,147.65,1895.22,1562808198.0
1121,69.69,146.53,1893.07,1562808198.0
1122,69.88,145.4,1886.05,1562808198.0
1123,70.23,143.04,1908.62,1562808199.0
1124,71.2,134.42,1900.44,1562808200.0
1125,68.44,150.31,1871.95,1562808205.0
1126,68.88,148.1,1878.94,1562808206.0
1127,69.08,147.01,1908.67,1562808206.0
1128,69.27,145.91,1892.68,1562808206.0
1129,69.45,144.79,1903.84,1562808206.0
1130,69.63,143.65,1906.22,1562808207.0
1131,66.94,154.31,1895.68,1562808212.0
1132,68.03,149.64,1907.1,1562808213.0
1133,68.25,148.55,1916.19,1562808213.0
1134,68.46,147.47,1897.87,1562808214.0
1135,68.65,146.39,1911.88,1562808214.0
1136,68.84,145.3,1897.09,1562808214.0
1137,69.02,144.21,1903.46,1562808214.0
1138,67.38,150.1,1906.94,1562808221.0
1139,67.62,149.0,1915.12,1562808221.0
1140,67.83,147.92,1928.12,1562808221.0
1141,68.04,146.86,1892.25,1562808222.0
1142,68.59,143.64,1913.47,1562808222.0
1143,68.76,142.54,1916.78,1562808223.0
1144,69.69,134.86,1889.84,1562808224.0
1145,66.45,151.74,1916.23,1562808229.0
1146,66.97,149.47,1928.21,1562808229.0
1147,67.2,148.38,1917.47,1562808229.0
1148,67.61,146.27,1905.95,1562808230.0
1149,67.8,145.22,1930.41,1562808230.0
1150,67.98,144.16,1891.72,1562808230.0
1151,68.16,143.1,1930.29,1562808230.0
1152,65.74,152.3,1900.61,1562808236.0
1153,66.31,149.96,1954.56,1562808237.0
1154,66.78,147.78,1939.56,1562808237.0
1155,66.99,146.73,1915.92,1562808237.0
1156,67.19,145.69,1943.54,1562808238.0
1157,67.55,143.62,1930.6,1562808238.0
1158,67.72,142.57,1935.96,1562808238.0
1159,68.79,134.1,1889.96,1562808240.0
1160,65.34,151.66,1926.76,1562808244.0
1161,65.63,150.48,1934.39,1562808245.0
1162,66.14,148.26,1933.48,1562808245.0
1163,67.12,143.1,1945.48,1562808246.0
1164,65.22,149.88,1899.27,1562808253.0
1165,68.01,131.91,1886.91,1562808256.0
1166,64.52,150.46,1915.88,1562808260.0
1167,67.56,131.6,1888.02,1562808264.0
1168,66.51,132.41,1924.98,1562808280.0
1169,66.05,132.1,1929.41,1562808288.0
1170,65.6,131.81,1955.28,1562808296.0
1171,64.68,131.24,1956.71,1562808312.0
1172,64.1,132.16,1941.69,1562808320.0
1173,63.76,130.7,1933.73,1562808328.0
1174,63.3,130.44,1932.85,1562808336.0
1175,63.42,129.19,1922.05,1562808336.0
1176,62.84,130.19,1909.76,1562808344.0
