"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"Onondaga County, NY"	"36067"	"2021 "	"2021"	"May, 2021 "	"2021/05"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Onondaga County, NY"	"36067"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Onondaga County, NY"	"36067"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Onondaga County, NY"	"36067"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Onondaga County, NY"	"36067"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Onondaga County, NY"	"36067"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Onondaga County, NY"	"36067"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Onondaga County, NY"	"36067"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ontario County, NY"	"36069"	"2020"	"2020"	"Feb., 2020"	"2020/02"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ontario County, NY"	"36069"	"2020"	"2020"	"Mar., 2020"	"2020/03"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ontario County, NY"	"36069"	"2020"	"2020"	"Apr., 2020"	"2020/04"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ontario County, NY"	"36069"	"2020"	"2020"	"Jul., 2020"	"2020/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ontario County, NY"	"36069"	"2020"	"2020"	"Dec., 2020"	"2020/12"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ontario County, NY"	"36069"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ontario County, NY"	"36069"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ontario County, NY"	"36069"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ontario County, NY"	"36069"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2020"	"2020"	"Jan., 2020"	"2020/01"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2020"	"2020"	"Feb., 2020"	"2020/02"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2020"	"2020"	"Mar., 2020"	"2020/03"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2020"	"2020"	"Apr., 2020"	"2020/04"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2020"	"2020"	"Jun., 2020"	"2020/06"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2020"	"2020"	"Jul., 2020"	"2020/07"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2020"	"2020"	"Aug., 2020"	"2020/08"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2020"	"2020"	"Nov., 2020"	"2020/11"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2020"	"2020"	"Dec., 2020"	"2020/12"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2021 "	"2021"	"May, 2021 "	"2021/05"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orange County, NY"	"36071"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Orleans County, NY"	"36073"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Oswego County, NY"	"36075"	"2020"	"2020"	"Jan., 2020"	"2020/01"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Oswego County, NY"	"36075"	"2020"	"2020"	"Mar., 2020"	"2020/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Oswego County, NY"	"36075"	"2020"	"2020"	"Jul., 2020"	"2020/07"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Oswego County, NY"	"36075"	"2020"	"2020"	"Dec., 2020"	"2020/12"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Oswego County, NY"	"36075"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Oswego County, NY"	"36075"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Oswego County, NY"	"36075"	"2021 "	"2021"	"May, 2021 "	"2021/05"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Otsego County, NY"	"36077"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2020"	"2020"	"Jan., 2020"	"2020/01"	56	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2020"	"2020"	"Feb., 2020"	"2020/02"	60	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2020"	"2020"	"Mar., 2020"	"2020/03"	72	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2020"	"2020"	"Apr., 2020"	"2020/04"	93	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2020"	"2020"	"May, 2020"	"2020/05"	72	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2020"	"2020"	"Jun., 2020"	"2020/06"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2020"	"2020"	"Jul., 2020"	"2020/07"	54	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2020"	"2020"	"Aug., 2020"	"2020/08"	47	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2020"	"2020"	"Sep., 2020"	"2020/09"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2020"	"2020"	"Oct., 2020"	"2020/10"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2020"	"2020"	"Nov., 2020"	"2020/11"	47	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2020"	"2020"	"Dec., 2020"	"2020/12"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	53	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	54	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2021 "	"2021"	"May, 2021 "	"2021/05"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	43	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	47	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Queens County, NY"	"36081"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	54	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2020"	"2020"	"Jan., 2020"	"2020/01"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2020"	"2020"	"Mar., 2020"	"2020/03"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2020"	"2020"	"Jun., 2020"	"2020/06"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2020"	"2020"	"Aug., 2020"	"2020/08"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2020"	"2020"	"Sep., 2020"	"2020/09"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2020"	"2020"	"Oct., 2020"	"2020/10"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2020"	"2020"	"Nov., 2020"	"2020/11"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2020"	"2020"	"Dec., 2020"	"2020/12"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2021 "	"2021"	"May, 2021 "	"2021/05"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rensselaer County, NY"	"36083"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Richmond County, NY"	"36085"	"2020"	"2020"	"Mar., 2020"	"2020/03"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Richmond County, NY"	"36085"	"2020"	"2020"	"Apr., 2020"	"2020/04"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Richmond County, NY"	"36085"	"2020"	"2020"	"May, 2020"	"2020/05"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Richmond County, NY"	"36085"	"2020"	"2020"	"Jun., 2020"	"2020/06"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Richmond County, NY"	"36085"	"2020"	"2020"	"Oct., 2020"	"2020/10"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Richmond County, NY"	"36085"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Richmond County, NY"	"36085"	"2021 "	"2021"	"May, 2021 "	"2021/05"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Richmond County, NY"	"36085"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Richmond County, NY"	"36085"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Richmond County, NY"	"36085"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rockland County, NY"	"36087"	"2020"	"2020"	"Jan., 2020"	"2020/01"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rockland County, NY"	"36087"	"2020"	"2020"	"Apr., 2020"	"2020/04"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rockland County, NY"	"36087"	"2020"	"2020"	"Jun., 2020"	"2020/06"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rockland County, NY"	"36087"	"2020"	"2020"	"Aug., 2020"	"2020/08"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rockland County, NY"	"36087"	"2020"	"2020"	"Dec., 2020"	"2020/12"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rockland County, NY"	"36087"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rockland County, NY"	"36087"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rockland County, NY"	"36087"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rockland County, NY"	"36087"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rockland County, NY"	"36087"	"2021 "	"2021"	"May, 2021 "	"2021/05"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rockland County, NY"	"36087"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Rockland County, NY"	"36087"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Lawrence County, NY"	"36089"	"2020"	"2020"	"May, 2020"	"2020/05"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Lawrence County, NY"	"36089"	"2020"	"2020"	"Nov., 2020"	"2020/11"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Lawrence County, NY"	"36089"	"2020"	"2020"	"Dec., 2020"	"2020/12"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Lawrence County, NY"	"36089"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Lawrence County, NY"	"36089"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Lawrence County, NY"	"36089"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Lawrence County, NY"	"36089"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"St. Lawrence County, NY"	"36089"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2020"	"2020"	"Jan., 2020"	"2020/01"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2020"	"2020"	"Feb., 2020"	"2020/02"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2020"	"2020"	"Mar., 2020"	"2020/03"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2020"	"2020"	"Apr., 2020"	"2020/04"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2020"	"2020"	"May, 2020"	"2020/05"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2020"	"2020"	"Jun., 2020"	"2020/06"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2020"	"2020"	"Jul., 2020"	"2020/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2020"	"2020"	"Aug., 2020"	"2020/08"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2020"	"2020"	"Sep., 2020"	"2020/09"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2020"	"2020"	"Oct., 2020"	"2020/10"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2020"	"2020"	"Nov., 2020"	"2020/11"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2020"	"2020"	"Dec., 2020"	"2020/12"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2021 "	"2021"	"May, 2021 "	"2021/05"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Saratoga County, NY"	"36091"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Schenectady County, NY"	"36093"	"2020"	"2020"	"Feb., 2020"	"2020/02"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Schenectady County, NY"	"36093"	"2020"	"2020"	"May, 2020"	"2020/05"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Schenectady County, NY"	"36093"	"2020"	"2020"	"Jun., 2020"	"2020/06"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Schenectady County, NY"	"36093"	"2020"	"2020"	"Jul., 2020"	"2020/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Schenectady County, NY"	"36093"	"2020"	"2020"	"Aug., 2020"	"2020/08"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Schenectady County, NY"	"36093"	"2020"	"2020"	"Nov., 2020"	"2020/11"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Schenectady County, NY"	"36093"	"2020"	"2020"	"Dec., 2020"	"2020/12"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Schenectady County, NY"	"36093"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Schenectady County, NY"	"36093"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Schenectady County, NY"	"36093"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Schenectady County, NY"	"36093"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Schenectady County, NY"	"36093"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Schenectady County, NY"	"36093"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Steuben County, NY"	"36101"	"2020"	"2020"	"Oct., 2020"	"2020/10"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Steuben County, NY"	"36101"	"2020"	"2020"	"Dec., 2020"	"2020/12"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Steuben County, NY"	"36101"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Steuben County, NY"	"36101"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Steuben County, NY"	"36101"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2020"	"2020"	"Jan., 2020"	"2020/01"	76	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2020"	"2020"	"Feb., 2020"	"2020/02"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2020"	"2020"	"Mar., 2020"	"2020/03"	74	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2020"	"2020"	"Apr., 2020"	"2020/04"	119	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2020"	"2020"	"May, 2020"	"2020/05"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2020"	"2020"	"Jun., 2020"	"2020/06"	62	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2020"	"2020"	"Jul., 2020"	"2020/07"	57	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2020"	"2020"	"Aug., 2020"	"2020/08"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2020"	"2020"	"Sep., 2020"	"2020/09"	59	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2020"	"2020"	"Oct., 2020"	"2020/10"	59	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2020"	"2020"	"Nov., 2020"	"2020/11"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2020"	"2020"	"Dec., 2020"	"2020/12"	64	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	63	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	66	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	54	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2021 "	"2021"	"May, 2021 "	"2021/05"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	45	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	68	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	61	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	53	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	63	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Suffolk County, NY"	"36103"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	67	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tompkins County, NY"	"36109"	"2020"	"2020"	"Sep., 2020"	"2020/09"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Tompkins County, NY"	"36109"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ulster County, NY"	"36111"	"2020"	"2020"	"Feb., 2020"	"2020/02"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ulster County, NY"	"36111"	"2020"	"2020"	"Apr., 2020"	"2020/04"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Ulster County, NY"	"36111"	"2020"	"2020"	"May, 2020"	"2020/05"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
